-328.5114441,866.9937744
-292.7839966,876.5775146
-254.3496704,888.8095703
-217.3166199,901.732666
-179.9483337,914.9887085
-142.5539703,926.7818604
-106.9327164,940.3597412
-73.77827454,954.5645752
-40.84300232,972.4660034
-8.634029388,993.4627075
24.49329376,1016.729004
54.37016296,1039.988037
82.80151367,1062.717529
110.7853165,1083.778809
135.6390381,1099.731445
162.4429932,1112.404053
183.1982422,1121.514648
206.096344,1126.184082
227.5830383,1126.46582
246.4165802,1121.512939
262.5112305,1113.124146
280.6430054,1101.477539
299.8543396,1088.870117
317.3771362,1076.316895
334.6375122,1065.225586
350.7796021,1054.376953
374.0812378,1044.330078
400.8388367,1037.86377
431.7328186,1029.777344
462.7918091,1023.070862
494.3582153,1018.772522
524.2949219,1014.444214
550.0210571,1011.463379
576.6835938,1006.098633
583.0639648,999.84729
581.085083,992.2350464
572.1364746,983.0096436
561.5672607,973.296936
576.8054199,963.5328369
615.3182983,951.6173096
666.1913452,940.2971802
701.4465942,929.5599365
707.4782715,920.666748
687.7325439,911.0803223
660.8701172,902.2209473
643.8556519,893.5267334
647.6590576,884.9953003
666.9501953,878.050415
706.3535767,871.9368896
751.928772,868.0172119
772.7227783,863.1722412
745.2386475,857.8988037
685.100708,854.1591797
628.1213379,851.3017578
608.3474121,848.5955811
632.9522705,846.2355957
688.9193115,842.8203125
751.093689,836.7567139
808.4290161,831.1999512
853.2420044,824.3830566
872.9140625,814.8071899
860.5966187,802.4492188
819.6756592,790.800293
772.3528442,777.8401489
743.0682373,764.7180176
747.7919312,751.3378296
777.2180786,737.6071777
814.5985718,723.4394531
843.3805542,709.9473267
860.9026489,696.1463013
872.8811646,681.586853
891.9925537,666.1352539
916.8494873,651.628479
940.071167,635.8092041
958.9678955,620.1181641
977.7541504,604.8602905
999.9240723,590.1071167
1014.464844,578.2015991
1013.768066,567.0759888
999.6365967,558.3909912
974.1039429,553.1782227
941.3303223,549.0251465
915.4320068,547.1362915
897.4401855,543.7224121
878.6815186,539.3475342
860.2851563,536.020813
851.5720215,531.6528931
846.8538818,526.3839111
843.4291382,522.3445435
834.8959961,520.0333862
826.6323853,517.5777588
816.2856445,516.3440552
807.9074707,518.0158081
798.0361938,517.9063721
789.5334473,519.8748169
779.7801514,522.0852661
772.0040283,525.7349243
764.453064,528.6812744
758.2286987,536.1573486
750.7409668,539.9793701
744.1434326,552.6604004
737.3674316,561.9269409
730.8682861,580.7410278
725.8267822,596.3674927
723.2543945,622.8862305
720.437439,648.4381714
719.9251709,686.2474365
717.6435547,726.3164673
715.3131104,778.3353271
714.5194092,829.286499
715.7468262,901.9107666
716.5425415,989.2869873
721.1427002,1093.324219
724.9706421,1205.3396
729.5632324,1312.296753
731.7356567,1413.84082
734.8695068,1511.255127
740.6185303,1606.491089
743.046814,1689.569092
746.6264648,1738.059326
750.9279175,1720.875732
752.6397705,1615.727783
752.7706299,1421.806396
753.1832275,1153.40332
753.0073242,852.0475464
751.7683105,567.4005127
748.0406494,319.3921204
738.8625488,97.72766113
729.74823,-102.2174072
717.0647583,-270.4199829
701.5872803,-391.463501
681.1394043,-445.9180298
664.0233765,-480.4072876
646.9625854,-485.7006836
627.6065674,-482.0437317
607.6289673,-457.5433655
587.7232056,-437.9081421
567.0241089,-416.1719971
546.3846436,-396.6572266
525.0835571,-379.7742004
504.4725647,-358.3591919
486.25,-342.1439209
467.1546021,-325.8527832
448.6247253,-313.387146
434.34729,-301.2433472
419.684967,-293.0133667
406.1760864,-285.8104553
393.3417969,-280.8852844
381.6802979,-277.2543335
369.7935181,-273.7368774
359.0145874,-272.5619507
348.8952026,-275.6618347
338.1489868,-281.6128235
329.6796265,-288.1879578
320.7325439,-297.4230957
314.956604,-307.7396851
310.1335449,-319.8552246
303.2697144,-332.5555725
299.4163818,-347.7492981
295.0288391,-363.0003052
292.9230347,-379.1876221
289.6021729,-396.1140442
285.7137146,-411.8186035
283.8407593,-427.5374451
283.1816101,-440.1635437
283.5261841,-450.9925537
283.9207458,-459.9250488
284.1191711,-468.3023071
285.5621338,-478.230072
286.3364258,-486.6142273
287.5568848,-493.5914001
287.8555603,-499.1860657
289.4716797,-502.7315674
291.1306458,-502.9936523
291.0820007,-501.7774353
291.5423279,-500.5704346
290.7885742,-500.4907227
290.2496033,-499.9810181
289.4257813,-499.9535522
287.9310303,-497.9482117
284.1523438,-492.0801697
282.6609802,-480.1957397
279.4574585,-467.0170593
275.5105591,-449.1730042
271.500061,-428.9896545
268.519104,-401.8864136
267.0624084,-377.3945313
267.4793701,-349.388916
267.0343018,-320.6308289
266.4223633,-286.411438
265.1540527,-252.7304382
266.9062195,-216.9716797
268.9840393,-177.8149719
271.800354,-136.1089325
277.0900879,-94.23652649
282.3688965,-53.52494812
283.9668274,-13.68981934
284.5397034,23.63117218
284.6809998,60.50814056
286.9197693,96.00733185
287.8456421,130.3345337
288.6497803,163.1485443
289.7115479,194.3454895
288.7355652,224.4021912
286.0998535,252.941864
282.4771423,283.5262451
278.6311035,307.2835083
272.6984558,329.0896912
267.7637634,348.0865784
264.1982117,365.2839661
263.218811,381.6790771
261.4639587,394.8455505
261.1016846,407.3776245
263.5802612,420.1448669
265.1080933,432.7321167
265.3821411,445.9294739
264.3841553,458.9572449
263.1387024,472.5034485
262.3309021,485.4036255
265.0563965,497.1675415
269.5367737,509.6029053
274.8307495,521.7366333
282.0397034,534.0979614
289.0109863,546.5064697
295.5655518,558.4023438
301.0349731,571.2111206
306.0234985,582.1179199
310.6941223,591.9378662
314.8800049,599.1889038
318.5467834,603.579895
323.5852661,606.3253174
330.2964172,606.2417603
336.9151001,602.5272827
345.1800537,592.7359009
352.2893066,582.9744263
360.0514526,571.4249268
367.4587097,556.0820313
377.010437,538.8781738
385.5270386,518.8082275
393.9153137,492.8135986
404.0334167,469.3688354
413.145752,443.4153442
425.6075439,415.7222595
439.1787415,386.0646362
453.7704468,357.7288818
467.2277832,331.7390137
483.7323303,306.2446289
501.7725525,282.4460754
522.8560181,259.9110718
541.359436,237.376709
563.4547729,215.4755859
584.1751099,193.1659546
608.0731201,170.2240753
634.0282593,147.1748657
662.442627,123.2721863
692.0414429,97.56712341
721.9213257,69.90505981
752.5891724,42.15611267
785.9151611,15.11091614
819.0266113,-12.58324432
858.1756592,-38.55570984
897.5238037,-63.38117981
944.5454102,-86.5376358
992.6403809,-108.4669495
1035.233398,-128.377182
1063.904785,-145.194931
1072.121826,-159.7367859
1055.163696,-171.4867706
1024.685547,-181.0962067
1000.45166,-189.3128967
990.9793701,-194.8993073
988.4452515,-199.1470947
980.534668,-201.9015045
959.3380737,-203.6996613
935.0695801,-203.1127167
922.8242188,-200.0062561
934.7614136,-194.8594971
972.5010986,-187.4768982
1022.321167,-179.6994934
1051.828735,-171.5837097
1059.217773,-162.866806
1040.889526,-154.6384277
1004.795776,-144.1388397
965.27771,-134.2679291
934.0968018,-124.9394913
913.6104736,-116.278244
908.8378906,-108.1141586
918.1723633,-101.5686874
933.6383057,-94.32563782
947.9255371,-88.57536316
957.3999023,-81.75406647
950.074707,-74.42037964
924.3969116,-68.39555359
888.2178345,-63.6861496
851.4279785,-58.84843445
819.553833,-54.90409088
818.1479492,-51.73226166
852.387207,-47.62644958
913.0257568,-43.90167999
990.1557617,-39.7405014
1072.002686,-34.50928497
1125.3302,-30.02536011
1127.027954,-25.35497284
1093.950317,-21.15930939
1061.631226,-16.85136414
1041.830566,-12.9669342
1041.273193,-10.56791687
1040.803101,-7.240188599
1021.478333,-4.043586731
973.6271973,-2.051940918
906.3812866,0.384529114
854.3431396,2.240242004
852.2982178,3.907546997
907.8597412,4.104324341
992.6037598,4.097114563
1054.206299,3.472000122
1067.588013,1.985214233
1055.246094,0.615791321
1048.428223,-1.577163696
1061.85498,-4.503417969
1104.318848,-7.02456665
1174.487061,-9.649932861
1237.041992,-12.73251343
1257.924194,-16.62016296
1236.821899,-19.87301636
1196.114136,-23.78897095
1148.151489,-27.36274719
1062.837158,-30.83981323
943.2918701,-35.21313477
788.1881104,-39.70117188
653.869751,-44.12268066
596.5263672,-48.05409241
539.4841309,-51.10449219
545.8013306,-53.4967041
534.204834,-53.84716797
543.5300293,-52.92337036
557.4192505,-53.03936768
570.3361206,-52.09257507
586.81073,-50.28318787
587.6585083,-49.0592804
594.168396,-47.24154663
594.1184692,-45.43630981
597.0407715,-43.67947388
588.1105957,-41.95185852
584.9209595,-38.53118896
572.647522,-33.80259705
565.9338989,-31.96430969
556.1807251,-28.54344177
543.6757202,-27.7348175
530.6609497,-28.54936218
518.4689941,-30.1519928
505.0443726,-31.85809326
491.596344,-35.2766571
480.0382385,-37.91639709
468.8772888,-41.10704041
456.9196777,-44.63755798
445.0496521,-48.18768311
431.5333557,-53.70939636
419.4776001,-57.24526978
407.7000732,-64.97076416
396.3208618,-64.23638916
385.6143188,-68.71867371
374.2149658,-58.29049683
361.5924377,-49.85903931
353.6380005,-22.68545532
346.3769531,7.438591003
341.2486877,56.3319931
336.4526978,108.0258865
329.8305664,177.1156921
326.0792236,259.6494446
321.9755554,361.7329712
318.2536011,478.4950562
312.4128418,612.9517822
307.958252,750.1253662
302.231842,883.6624756
299.4785156,1018.712524
298.2221069,1162.901611
297.3328247,1302.398438
297.7927551,1395.30481
299.1918945,1411.458374
301.0827637,1340.257446
304.993988,1178.713867
310.3263855,930.6685181
313.6948853,620.2963867
317.2044067,295.8240967
321.5877686,11.28845215
326.1004028,-218.8158569
332.8543701,-323.6134644
337.4193115,-388.762207
345.1913757,-337.8503723
353.6315308,-299.6080933
361.3863831,-216.552948
369.4029541,-149.9842224
375.3329163,-88.19161987
378.7922974,-23.241745
382.0697937,19.00611877
387.5525513,70.55948639
391.3825684,106.9906769
395.0783386,143.5671387
397.6168823,156.5610352
398.9746399,179.6583099
398.4376221,186.2223969
398.1020813,202.3756104
397.0685425,211.0248871
396.3626099,220.6721802
396.9797668,226.5498505
396.0335999,231.346344
394.0292664,237.0640259
392.3469238,241.1334229
393.3591919,245.4505615
393.9309998,248.5128174
394.5775452,252.0673065
395.5447083,256.6309814
397.6497498,261.298584
398.4963989,266.5066833
399.0341797,272.9408875
399.9714355,278.3480835
403.6264954,283.2390137
407.939209,287.7462158
413.1017456,292.6777344
419.4175415,294.7022095
424.3022461,294.9255066
428.087616,295.1071777
431.6069946,294.650116
433.5164185,292.7840881
436.2174683,291.5133057
440.0456238,289.7631226
444.7468262,287.5178223
446.1858826,283.6409302
446.7966919,279.1463013
446.3611755,273.6949463
447.0996094,267.1540222
442.8034058,260.9247742
438.8952026,254.235672
433.9158325,248.1370697
427.2630615,242.5902405
419.2375183,237.5175018
409.7383728,232.9476624
398.7561035,228.2554169
385.9882813,224.4609375
374.9829407,220.3348389
363.8414917,216.3152924
349.3548889,212.9438629
335.9890442,209.9136047
322.0985107,207.0909729
308.9915466,205.6840973
297.3808594,203.9561768
289.5236816,202.54245
285.596405,201.6172943
285.9346619,201.0623169
283.588562,200.4829254
281.940979,199.00737
279.0099792,197.4723969
276.8708496,195.9561005
276.3503723,192.8825531
277.8354492,189.9884033
278.5061951,185.8234711
276.803833,182.759201
277.491333,179.6028137
276.5811462,177.1061096
275.7067871,176.0060577
273.833313,174.3650513
271.7686462,175.3025665
268.6152649,177.4044342
264.6889648,180.5408325
258.3386536,184.6090851
251.8481445,188.430954
248.6545715,193.4665222
244.4181671,198.4399872
242.2645416,203.6368713
238.3073273,209.64328
233.5232697,215.6617737
226.4039001,223.1720276
219.949295,230.6457214
213.6192017,238.1535339
206.5258942,246.2948608
200.5305786,253.2993317
195.6353455,262.2921143
190.6291199,266.0922852
185.1222534,267.0157166
179.4654846,265.390564
172.3536682,260.0322876
168.0412903,253.3834534
163.3943634,245.897522
158.956955,237.3663177
153.7881927,229.6098938
147.6757813,222.1247406
141.907608,215.6459961
136.0227966,209.5644226
129.780777,204.8204041
126.8476105,201.5575562
123.7924805,197.3274078
120.7849121,194.499649
117.7858276,191.4860229
114.7457275,188.4785767
111.901474,187.1012115
109.5873108,187.6105194
107.7851486,189.82341
106.7982483,194.1053467
104.4591827,199.1592712
102.3742218,204.2673035
103.1933441,206.6788635
103.4191589,209.1134186
105.0741501,207.0237427
108.5973358,207.412384
111.8375015,207.3904266
116.1307068,207.4871674
120.4655457,207.7153931
124.3660431,206.8163605
129.5024719,205.2090759
135.4527435,202.8517914
140.4051056,197.7959595
144.5934296,189.2554626
145.4227295,177.1762695
147.1689301,161.3433228
147.5054321,142.6011963
148.3666687,122.1646576
147.484848,101.0103226
146.62146,79.43406677
145.7507019,58.69168472
141.8728943,39.81618881
138.2773895,21.50483513
135.2666931,4.948314667
131.9712982,-9.364976883
128.860611,-22.14500427
124.4194946,-33.60306549
122.8621674,-44.76397324
119.5543823,-55.57514191
115.6712952,-65.79709625
112.7303848,-74.61764526
111.0774384,-81.52574158
110.0360031,-87.45488739
113.2273636,-90.9504776
112.1880264,-93.49528503
113.6778717,-93.87037659
115.5993347,-92.14511871
118.2089462,-89.61999512
121.6163406,-87.81462097
126.3831635,-87.40565491
130.6455536,-88.12609863
135.8279877,-88.80639648
139.4110718,-91.63330078
144.1599426,-93.30892181
149.3122864,-93.38547516
152.3009033,-92.4388504
155.4972992,-91.30282593
157.7028198,-90.51325226
161.4689941,-89.2943573
162.9151306,-88.82511139
164.6974792,-88.73308563
166.5233612,-88.95146942
168.839447,-91.5694809
170.5976257,-93.30451965
170.5967712,-93.78015137
171.2188263,-94.28277588
170.6567383,-94.21096802
169.0856476,-92.99023438
167.3531036,-91.23132324
166.8296661,-89.20045471
166.4553528,-86.63520813
164.9158325,-82.77294159
164.6945801,-80.37076569
163.6685181,-77.33346558
162.3560333,-73.73886108
157.7430725,-69.05387878
153.3643951,-63.70238113
149.9204712,-58.16719055
147.6941833,-53.28370285
145.0812683,-49.62211609
141.8211823,-45.73131943
137.8111115,-42.57624054
134.0880737,-41.4213562
131.4253235,-41.44748688
129.72258,-41.23731613
127.0669327,-41.37399673
125.9525909,-41.51132965
127.3223114,-42.54187393
127.8226624,-45.47988892
127.8161163,-49.86844254
127.5611572,-55.14625549
127.7425537,-59.71453094
128.300827,-64.99666595
129.5497131,-70.81544495
131.4279327,-77.45576477
133.6205444,-86.0006485
134.6488495,-95.95968628
136.6156769,-106.7377701
140.1699066,-117.8731079
142.9419556,-128.7477417
146.9747467,-139.4075012
152.4980164,-150.5219727
157.1383667,-162.068512
159.3586121,-172.9012604
160.9485474,-184.2720795
161.8538208,-195.2289124
163.6555176,-205.6936188
166.3943481,-215.758316
169.7831726,-224.7852173
169.8201599,-233.8310852
172.872345,-242.184845
175.5318451,-249.1186371
179.2693329,-256.7371216
182.7333221,-261.0885925
188.2825775,-263.8999023
194.4973297,-266.0692749
199.1448059,-268.7307739
205.835968,-271.6868591
212.8198242,-274.0664063
220.0434265,-275.6966248
227.6987915,-277.4049683
235.2318268,-279.0975647
244.0425262,-279.3475037
252.9050903,-279.6729126
262.4638367,-280.3064575
273.1298828,-281.1485596
281.5429382,-282.303772
289.185791,-284.0306091
294.8352051,-285.3894958
298.0001831,-283.4065857
301.7537231,-284.0549927
304.6368103,-280.1670837
306.726532,-279.6848755
306.4151917,-269.7789612
305.565155,-265.2893066
303.0238037,-243.4510498
301.5145264,-223.6990814
298.6187439,-178.8519745
295.0170288,-123.2877502
293.8701477,-49.27368164
292.6512146,36.0206604
290.194458,149.1846924
289.1742554,280.0428467
287.3511353,419.8201904
286.1386414,559.4016113
284.8296814,680.4482422
283.9559937,788.4970703
282.6749268,881.1395264
281.447876,938.8991699
279.6156616,930.2342529
279.6988831,833.7779541
276.9953308,650.1031494
272.5080566,400.0371704
266.887207,120.1109924
261.1793823,-144.0682373
253.8613739,-375.2538757
246.9920959,-526.6689453
240.1669159,-650.9442139
230.3056335,-682.8192139
221.1017914,-714.4681396
209.8598175,-682.1738892
200.2420197,-666.9058838
191.0231934,-634.5772095
181.8415222,-600.5870361
172.8352051,-568.3322754
164.5112457,-532.5388794
157.7670135,-505.097229
154.2372437,-476.4319153
149.7385559,-463.4610291
150.7500458,-443.6010132
150.4295959,-435.9325867
152.6801147,-420.934906
156.5157471,-410.3387756
164.0816193,-398.9338074
174.3872986,-390.1113586
184.1786957,-380.9723206
193.8963928,-373.2936096
205.1840515,-367.0673218
219.3118744,-360.3252869
231.2095947,-355.1418457
242.6583557,-350.1528931
254.3745422,-344.2736511
263.0941772,-336.1826477
272.149292,-328.0584412
279.4592896,-319.5295105
299.0114136,-310.8736877
324.3501282,-301.6588745
360.9731445,-293.5266113
405.8644714,-285.9528198
465.744812,-281.7159424
530.6415405,-278.3910522
580.489624,-275.3209839
622.3950195,-273.5792847
662.9588623,-272.4537354
711.6213379,-271.3425903
777.6287842,-270.1516724
864.9542847,-270.0227966
964.520752,-269.4040527
1059.035645,-269.3196716
1118.80542,-270.3768921
1116.088623,-272.1105042
1049.259521,-273.5005798
919.3721313,-274.5391846
797.1387939,-276.4985046
687.9105225,-277.6491089
596.5209351,-278.7325745
577.300293,-278.5175476
546.6507568,-278.0889587
555.3074341,-275.7056274
548.2747803,-273.4792175
553.7520752,-272.1000366
552.7570801,-271.4081421
551.0956421,-271.2579651
553.2958984,-270.9892883
546.505249,-270.5638428
545.8286133,-270.2846069
537.6057129,-269.5644836
530.0943604,-269.3838501
517.5067139,-267.4830322
506.7372131,-265.1626282
493.4313049,-262.7261353
478.7613831,-260.3118896
465.8708191,-258.3309326
450.2757568,-254.5907288
435.6395264,-249.9356384
420.9884033,-244.5024109
406.6862793,-238.7511292
392.5673523,-233.5187073
379.7564087,-227.7906189
366.1372681,-221.7953491
355.4603577,-216.6862793
342.3453674,-211.5844421
330.2273254,-206.5442505
318.4190063,-201.1990662
309.2598572,-195.9454041
299.9102173,-190.0805054
289.6933289,-183.3572693
281.297821,-176.7723999
273.753418,-170.6401367
267.5969849,-165.4863892
261.8349915,-161.271637
257.2270508,-157.0571289
252.642395,-153.7809906
249.2982483,-150.6187439
244.4577484,-147.094223
239.4558105,-142.7434692
234.3459015,-136.6361847
230.5149384,-129.1027374
226.6269836,-118.976059
222.5470276,-106.9523621
220.657547,-93.62010193
217.9285431,-79.79760742
213.0556946,-63.71798706
209.8293152,-45.52140808
206.9138031,-26.26587677
205.0706787,-4.361808777
205.0030975,19.82259369
203.8860168,45.13927841
201.9127808,70.26050568
201.5270233,100.4909363
201.4019318,132.3079376
201.0444946,166.7118835
199.7630615,200.3596497
199.2802582,238.0163116
203.1333771,272.9870605
205.8659668,310.6526794
207.6859283,349.1860352
211.0758057,387.6764832
213.9944458,424.8581543
217.5474396,464.4441833
222.514679,503.1569824
227.9058075,539.8115845
233.2884369,577.8193359
237.8721924,613.6254883
242.7770386,647.3322144
247.804718,678.8088379
252.5875702,707.2661743
256.4992065,731.8747559
261.6209412,750.7409668
267.4490662,766.2940063
274.0034485,775.4129639
279.785614,779.2449951
286.4541626,778.7527466
291.967041,776.2628174
298.9480896,770.9985962
302.9303589,763.6104736
307.9039917,755.5326538
312.4689941,745.085083
314.5453491,734.6124878
314.2679443,721.2415771
314.5194702,706.9182129
315.6091919,694.84552
313.3276367,685.8497314
310.8560181,676.5622559
306.0172729,667.7431641
303.5015869,660.5853882
301.3074646,654.4206543
298.4664917,647.3157959
294.4414673,640.4212036
288.881958,633.3897705
283.9335022,625.5089111
278.1257935,616.2958984
270.9910278,606.3327637
264.1609497,597.0195923
256.7266541,585.5883789
247.7593994,572.7487793
239.4987793,561.0571289
231.8455811,549.4753418
225.2812805,539.3021851
215.8849335,529.4160156
207.5432434,517.9145508
200.4781494,506.9081421
193.5684814,494.4693604
184.2342224,482.0533447
173.1477661,470.4361572
163.2627563,459.6766663
151.7696686,450.6193237
138.9752197,441.2438965
127.3214417,433.3717651
115.3677826,426.6481018
102.4939575,420.3196411
89.34885406,414.7453003
77.67773438,409.8372803
63.55558014,404.5733032
50.6654892,398.7481995
36.83602524,393.5172119
25.00447464,388.3319397
10.99707413,383.2578125
-2.881221771,379.2574463
-16.2303009,377.4950562
-30.56105423,375.8547974
-46.25234985,374.8616028
-62.91877747,372.8764648
-77.96461487,370.3287048
-92.5974884,366.3401794
-107.7356567,362.5253906
-121.7938843,358.3925781
-136.8870392,352.8637695
-151.9228821,347.4743958
-166.0118408,343.7702026
-179.4169464,340.2714844
-189.7206116,336.8556519
-201.0638885,332.279541
-211.3618317,327.516449
-222.230835,323.4858704
-230.8371277,319.5932007
-238.7445068,315.5710754
-245.1573792,310.6115112
-251.6555328,305.1732178
-257.9119873,299.4773254
-261.7171326,293.7546387
-266.9668274,288.1677551
-271.2289124,282.4290161
-275.2409058,277.094635
-276.4748535,271.089325
-276.1074829,265.4822998
-273.2379761,260.1158447
-270.59021,252.6004639
-267.0476685,243.8108215
-264.6662598,234.7978821
-260.9414673,224.8310242
-257.1944885,213.8554688
-251.72435,200.8188477
-247.1748505,189.1335907
-240.4638824,177.9060669
-234.610611,165.4255066
-226.3464508,153.27948
-218.9632568,141.3000183
-211.1933746,129.6542053
-202.7338867,118.6523361
-194.2658386,108.9910889
-185.6580048,101.2110901
-178.0986023,92.35484314
-172.4046173,85.09380341
-164.9459534,78.88157654
-155.4021912,73.42358398
-148.8879089,69.5169754
-143.2511749,67.25055695
-139.402359,67.60527802
-134.3094482,69.0640564
-129.4828796,72.55230713
-126.0351028,77.62121582
-122.3752823,82.84850311
-118.6080017,87.94412231
-114.623558,92.38111877
-110.0848312,99.55852509
-106.1461487,108.6013107
-101.8549118,119.2306137
-97.82699585,129.8606873
-96.20018005,142.9621735
-95.39246368,155.8638
-93.10293579,171.1255188
-89.61815643,184.5338898
-87.26808929,200.8908081
-84.38764954,216.191452
-81.80119324,234.5304871
-80.1619873,251.3945923
-79.28767395,274.6880798
-76.28572845,295.3167114
-73.41591644,326.1592102
-70.82290649,358.5230713
-67.87604523,411.8953857
-63.78052521,466.1642761
-59.7826004,553.6026611
-56.53753662,662.9981689
-56.39024353,791.53125
-55.82891846,932.5515137
-54.76751709,1081.147949
-55.09440613,1226.921631
-55.68948364,1358.457397
-56.16971588,1455.962524
-55.81031036,1490.322876
-56.34020996,1436.429321
-57.38526917,1285.511719
-58.28663635,1041.318604
-61.18386841,730.1583252
-65.64300537,399.6359863
-72.10726929,107.6889954
-81.63793182,-76.77886963
-90.60136414,-213.4276428
-101.805336,-264.2760925
-112.5245361,-305.479187
-122.9964905,-279.8017273
-132.2234802,-268.8373108
-140.407486,-236.4932251
-149.2671509,-215.2301331
-157.6288452,-193.9926453
-163.3665314,-171.338501
-171.3604889,-161.0185089
-180.7182617,-142.5205231
-188.9221497,-137.9938354
-197.3183594,-126.8816986
-206.6934967,-128.5104218
-213.7030945,-123.6798248
-221.7525635,-122.864624
-228.1943054,-122.2153778
-232.9561768,-122.5299988
-236.5329895,-122.940567
-238.3805542,-122.6444244
-242.9217224,-122.2295685
-246.9618378,-120.3755951
-249.2079468,-119.2001648
-252.3981171,-118.6701813
-253.9012146,-117.9932709
-255.4335175,-117.9760284
-256.6515808,-118.1683044
-255.1569214,-116.606369
-252.4562988,-115.4626465
-248.7433472,-114.3814392
-246.1619568,-114.0159149
-242.1069489,-113.8349762
-238.4988098,-114.3817291
-235.6720428,-116.8296051
-232.0172424,-120.2366486
-229.5462189,-123.6899567
-227.2181091,-129.7404175
-224.8500671,-135.0685577
-222.1844482,-141.0602264
-219.695343,-146.8774109
-218.4721375,-153.194809
-216.5586548,-159.3149719
-215.5129852,-165.6227264
-214.4489594,-172.1476746
-213.7000427,-177.9469452
-213.0092468,-183.2069397
-214.680069,-188.8123474
-218.2800293,-194.981842
-220.7212524,-199.9522705
-222.6826324,-204.054718
-222.0861969,-208.3652954
-221.204483,-212.6596069
-219.5418701,-215.5885315
-214.7875671,-218.544342
-214.1715698,-220.7831116
-212.3821716,-222.0119019
-211.6896667,-222.9620972
-212.2481842,-222.2577209
-211.844101,-221.7975464
-210.5079498,-220.4216309
-208.3315735,-218.6708374
-204.7123413,-216.6246033
-200.1001892,-214.2984924
-193.8952637,-212.0566101
-188.1971893,-209.7575989
