95,-881,-0.043760,-0.051754,55963526,-3.373224,0,13
96,-1126,-0.055929,-0.052867,-53881233,-3.785527,0,13
97,-1227,-0.060946,-0.052504,-52063423,-4.178664,153,13
98,-1126,-0.055929,-0.052676,-51494378,-4.553507,0,13
99,-927,-0.046045,-0.052307,-51826474,-4.911077,0,13
100,-985,-0.048925,-0.055072,-52728934,-5.252348,0,13
101,-1227,-0.060946,-0.055763,-53923341,-5.577907,0,13
102,-1263,-0.062734,-0.055510,-55275799,-5.888017,0,13
103,-1147,-0.056972,-0.055840,56290801,-6.182678,0,13
104,-955,-0.047435,-0.055798,54759558,-6.461823,0,13
105,-967,-0.048031,-0.053989,53190581,-6.725372,0,13
106,-1295,-0.064323,-0.056343,51641177,-6.973481,0,13
107,-1411,-0.070085,-0.059998,50106844,-7.206584,0,13
108,-1307,-0.064919,-0.061773,48570710,-7.425330,0,13
109,-1082,-0.053744,-0.061571,47021091,-7.630401,0,13
110,-1059,-0.052601,-0.061751,45460229,-7.822434,0,13
111,-1257,-0.062436,-0.060204,43928320,-8.001801,0,13
112,-1327,-0.065913,-0.059206,42419977,-8.168591,0,13
113,-1215,-0.060350,-0.057852,40920195,-8.322704,0,13
114,-999,-0.049621,-0.056174,39414531,-8.464050,0,13
115,-989,-0.049124,-0.055568,37910511,-8.592701,0,13
116,-1173,-0.058264,-0.056265,36450264,-8.709063,0,13
117,-1287,-0.063926,-0.057035,35034125,-8.813860,0,13
118,-1241,-0.061641,-0.057544,33630994,-8.907991,0,13
119,-1044,-0.051856,-0.056776,32225783,-8.992283,0,13
120,-917,-0.045548,-0.053932,30822364,-9.067247,0,13
121,-1059,-0.052601,-0.054137,29454805,-9.133070,0,13
122,-1181,-0.058661,-0.053775,28110637,-9.189642,0,13
123,-1183,-0.058760,-0.053224,26767675,-9.236805,0,13
124,-1039,-0.051608,-0.052180,25422584,-9.274511,0,13
125,-906,-0.045002,-0.052304,24078801,-9.303055,0,13
126,-1019,-0.050614,-0.052992,22760787,-9.322987,0,13
127,-1143,-0.056773,-0.053307,21459665,-9.334997,0,13
128,-1215,-0.060350,-0.054072,20157813,-9.339746,0,13
129,-1087,-0.053992,-0.052943,18844720,-9.337675,0,13
130,-903,-0.044852,-0.052168,17519576,-9.328962,0,13
131,-959,-0.047634,-0.051931,16210543,-9.313564,0,13
132,-1116,-0.055432,-0.053224,14917069,-9.291433,0,13
133,-1187,-0.058959,-0.052458,13631230,-9.262585,0,13
134,-1035,-0.051409,-0.050395,12346053,-9.227211,0,13
135,-739,-0.036707,-0.046821,11060022,-9.185598,0,13
136,-717,-0.035614,-0.044468,9798194,-9.138098,0,13
137,-872,-0.043313,-0.042620,8560621,-9.084995,0,13
138,-1000,-0.049671,-0.041519,7335661,-9.026550,0,13
139,-922,-0.045796,-0.040520,6115139,-8.963009,0,13
140,-653,-0.032435,-0.039609,4899184,-8.894680,0,13
141,-620,-0.030796,-0.039351,3707892,-8.821951,0,13
142,-811,-0.040283,-0.039793,2541842,-8.745289,0,13
143,-994,-0.049373,-0.040683,1392846,-8.665176,0,13
144,-881,-0.043760,-0.038750,255654,-8.581940,0,13
145,-605,-0.030051,-0.037283,-873976,-8.495707,0,13
146,-557,-0.027666,-0.036887,-1987239,-8.406404,0,13
147,-736,-0.036558,-0.036803,-3077200,-8.313887,0,13
148,-954,-0.047386,-0.037343,-4146527,-8.218065,0,13
149,-881,-0.043760,-0.037701,-5205353,-8.119057,0,13
150,-579,-0.028759,-0.035832,-6266417,-8.017151,0,13
151,-535,-0.026574,-0.035562,-7323397,-7.912758,0,13
152,-786,-0.039041,-0.037916,-8364033,-7.806314,0,13
153,-1061,-0.052700,-0.040433,-9396629,-7.698193,0,13
154,-1049,-0.052104,-0.042660,-10437251,-7.588633,0,13
155,-801,-0.039786,-0.044470,-11499145,-7.477777,0,13
156,-738,-0.036657,-0.045966,-12559369,-7.365701,0,13
157,-1002,-0.049770,-0.048826,-13599542,-7.252455,0,13
158,-1341,-0.066608,-0.053499,-14620111,-7.138127,0,13
159,-1357,-0.067403,-0.056600,-15635103,-7.022819,0,13
160,-1024,-0.050863,-0.056190,-16650052,-6.906556,0,13
161,-870,-0.043213,-0.056219,-17649945,-6.789304,0,13
162,-1091,-0.054191,-0.057352,-18629002,-6.670976,0,13
163,-1455,-0.072271,-0.059843,-19591661,-6.551510,0,13
164,-1496,-0.074307,-0.061062,-20552501,-6.430896,0,13
165,-1049,-0.052104,-0.058612,-21518373,-6.309209,0,13
166,-677,-0.033627,-0.053735,-22469868,-6.186543,0,13
167,-885,-0.043958,-0.052679,-23391577,-6.063043,0,13
168,-1354,-0.067254,-0.053946,-24283149,-5.938882,0,13
169,-1374,-0.068247,-0.051606,-25158399,-5.814217,0,13
170,-844,-0.041922,-0.047369,-26026325,-5.689202,0,13
171,-434,-0.021557,-0.045016,-26876484,-5.564050,0,13
172,-636,-0.031590,-0.043324,-27702359,-5.438981,0,13
173,-1126,-0.055929,-0.041744,-28506583,-5.314192,0,13
174,-1195,-0.059356,-0.040542,-29299621,-5.189893,0,13
175,-669,-0.033230,-0.037730,-30091079,-5.066276,0,13
176,-246,-0.012219,-0.035003,-30875090,-4.943451,0,13
177,-435,-0.021607,-0.033463,-31643743,-4.821447,0,13
178,-948,-0.047088,-0.033653,-32395329,-4.700312,0,13
179,-1108,-0.055035,-0.034489,-33140418,-4.580137,0,13
180,-597,-0.029653,-0.032188,-33894506,-4.461029,0,13
181,-198,-0.009835,-0.030215,-34657693,-4.343106,0,13
182,-436,-0.021656,-0.031560,-35423613,-4.226487,0,13
183,-997,-0.049522,-0.035367,-36183278,-4.111310,0,13
184,-1200,-0.059605,-0.037428,-36939060,-3.997669,0,13
185,-660,-0.032783,-0.035715,-37706165,-3.885592,170,13
186,-122,-0.006060,-0.030793,-38486271,-3.774965,0,13
187,-351,-0.017434,-0.030354,-39265920,-3.665600,0,13
188,-1054,-0.052353,-0.035461,-40023556,-3.557324,0,13
189,-1376,-0.068347,-0.039652,-40759491,-3.450087,0,13
190,-767,-0.038097,-0.037797,-41495905,-3.343929,0,13
191,-119,-0.005911,-0.034925,-42236166,-3.239029,0,13
192,-290,-0.014404,-0.034191,-42962150,-3.135585,0,13
193,-1072,-0.053247,-0.037173,-43656537,-3.033752,0,13
194,-1455,-0.072271,-0.039143,-44328628,-2.933541,0,13
195,-832,-0.041326,-0.037930,-45006025,-2.834870,0,13
196,-123,-0.006109,-0.035758,-45695492,-2.737580,0,13
197,-290,-0.014404,-0.036669,-46379168,-2.641551,0,13
198,-1141,-0.056674,-0.040240,-47037864,-2.546796,0,13
199,-1584,-0.078678,-0.043269,-47675010,-2.453506,0,13
200,-916,-0.045498,-0.041457,-48315037,-2.361919,0,13
201,-123,-0.006109,-0.037990,-48965761,-2.272182,0,13
202,-295,-0.014653,-0.038590,-49609742,-2.184274,0,13
203,-1161,-0.057667,-0.041631,-50227642,-2.098026,0,13
204,-1683,-0.083596,-0.045597,-50823497,-2.013267,0,13
205,-987,-0.049025,-0.043773,-51423663,-1.929864,0,13
206,-22,-0.001093,-0.037575,-52043041,-1.847760,0,13
207,-139,-0.006904,-0.035085,-52665319,-1.766938,0,13
208,-1077,-0.053495,-0.038657,-53266349,-1.687471,0,13
209,-1687,-0.083794,-0.041993,-53848311,-1.609455,0,13
210,-980,-0.048677,-0.039307,-54441042,-1.532951,0,13
211,88,0.004371,-0.034046,-55063001,-1.457998,0,13
212,18,0.000894,-0.031741,-55694636,-1.384604,0,13
213,-1010,-0.050167,-0.035694,-56303994,-1.312819,0,13
214,-1651,-0.082006,-0.037938,56137724,-1.242693,0,13
215,-858,-0.042617,-0.033152,55552919,-1.174247,0,13
216,338,0.016789,-0.025557,54947972,-1.107392,0,13
217,291,0.014454,-0.022551,54344567,-1.041961,0,13
218,-783,-0.038892,-0.024066,53774858,-0.977764,0,13
219,-1508,-0.074903,-0.026803,53243964,-0.914737,0,13
220,-767,-0.038097,-0.024681,52721799,-0.852995,0,13
221,320,0.015895,-0.022245,52182189,-0.792858,0,13
222,223,0.011077,-0.022767,51641454,-0.734685,0,13
223,-825,-0.040978,-0.026511,51133745,-0.678805,0,13
224,-1502,-0.074605,-0.029686,50665477,-0.625380,0,13
225,-837,-0.041574,-0.029529,50204205,-0.574368,0,13
226,223,0.011077,-0.024891,49713445,-0.525427,0,13
227,140,0.006954,-0.024013,49209977,-0.478055,0,13
228,-912,-0.045300,-0.029790,48737756,-0.431821,0,13
229,-1585,-0.078728,-0.036061,48304616,-0.386576,0,13
230,-937,-0.046541,-0.034897,47872064,-0.342395,0,13
231,118,0.005861,-0.029476,47400977,-0.299494,0,13
232,43,0.002136,-0.028755,46912559,-0.258097,0,13
233,-997,-0.049522,-0.034133,46450924,-0.218310,0,13
234,-1715,-0.085185,-0.041509,46022687,-0.180126,0,13
235,-1121,-0.055681,-0.041772,45586946,-0.143425,0,13
236,-105,-0.005215,-0.038520,45109127,-0.108085,0,13
237,-164,-0.008146,-0.038781,44613811,-0.074002,0,13
238,-1159,-0.057568,-0.044410,44151811,-0.041171,0,13
239,-1911,-0.094920,-0.051577,43731364,-0.009671,0,13
240,-1354,-0.067254,-0.052203,43312625,0.020422,0,13
241,-265,-0.013163,-0.046982,42861505,0.049166,0,13
242,-285,-0.014156,-0.046293,42400713,0.076765,0,13
243,-1344,-0.066757,-0.053832,41973385,0.103418,0,13
244,-2197,-0.109126,-0.062335,41586929,0.129202,0,13
245,-1592,-0.079076,-0.061756,41201467,0.154092,0,13
246,-277,-0.013759,-0.053730,40780929,0.178043,0,13
247,-134,-0.006656,-0.049106,40344450,0.201095,0,13
248,-1273,-0.063231,-0.053514,39937431,0.223384,0,13
249,-2218,-0.110169,-0.058367,39574483,0.245117,0,13
250,-1519,-0.075450,-0.054420,39215602,0.266505,0,13
251,-97,-0.004818,-0.047252,38822117,0.287642,0,13
252,79,0.003924,-0.044380,38410735,0.308461,0,13
253,-1073,-0.053296,-0.045655,38028254,0.328776,0,13
254,-2072,-0.102917,-0.048143,37690685,0.348300,0,13
255,-1448,-0.071923,-0.047209,37358594,0.366705,0,13
256,-2,-0.000099,-0.041153,36990954,0.383806,0,13
257,258,0.012815,-0.036910,36602368,0.399666,0,13
258,-893,-0.044356,-0.039008,36241087,0.414478,0,13
259,-2006,-0.099639,-0.044692,35924738,0.428352,0,13
260,-1395,-0.069290,-0.042473,35618401,0.441358,0,13
261,106,0.005265,-0.034463,35278888,0.453531,0,13
262,380,0.018875,-0.031305,34915342,0.464890,0,13
263,-831,-0.041276,-0.036322,34573500,0.475407,0,13
264,-1967,-0.097702,-0.041603,34275951,0.485061,0,13
265,-1341,-0.066608,-0.039270,33989065,0.493840,0,13
266,202,0.010033,-0.031243,33658474,0.501775,0,13
267,450,0.022352,-0.028390,33291512,0.508933,0,13
268,-792,-0.039339,-0.032688,32942528,0.515426,0,13
269,-1979,-0.098298,-0.039725,32643380,0.521275,0,13
270,-1419,-0.070482,-0.040505,32358885,0.526414,0,13
271,114,0.005662,-0.034920,32033572,0.530733,0,13
272,417,0.020713,-0.031084,31678637,0.534198,0,13
273,-832,-0.041326,-0.035835,31351479,0.536813,0,13
274,-2141,-0.106345,-0.045864,31078384,0.538557,0,13
275,-1666,-0.082751,-0.048344,30817604,0.539438,0,13
276,-61,-0.003030,-0.041974,30508590,0.539553,0,13
277,292,0.014504,-0.039561,30162148,0.539056,0,13
278,-935,-0.046442,-0.045094,29836911,0.538095,0,13
279,-2243,-0.111411,-0.052568,29560991,0.536773,0,13
280,-1742,-0.086526,-0.051460,29294142,0.535201,0,13
281,-71,-0.003527,-0.043771,28979330,0.533483,0,13
282,337,0.016739,-0.039525,28631701,0.531784,0,13
283,-899,-0.044654,-0.044063,28310799,0.530238,0,13
284,-2276,-0.113050,-0.052183,28042458,0.528828,0,13
285,-1825,-0.090649,-0.052788,27785500,0.527355,0,13
286,-96,-0.004768,-0.045088,27484983,0.525560,0,13
287,406,0.020166,-0.039616,27154919,0.523270,0,13
288,-831,-0.041276,-0.043404,26853609,0.520442,0,13
289,-2237,-0.111113,-0.050397,26603300,0.517145,0,13
290,-1781,-0.088463,-0.049265,26365515,0.513548,0,13
291,-25,-0.001242,-0.040863,26086630,0.509864,0,13
292,473,0.023494,-0.036821,25776908,0.506259,0,13
293,-806,-0.040034,-0.041343,25490544,0.502762,0,13
294,-2248,-0.111659,-0.049256,25252960,0.499197,0,13
295,-1817,-0.090251,-0.049827,25029255,0.495259,0,13
296,-16,-0.000795,-0.041513,24764612,0.490701,0,13
297,595,0.029554,-0.034599,24465001,0.485532,0,13
298,-632,-0.031392,-0.036205,24183106,0.480006,0,13
299,-2117,-0.105153,-0.043358,23946740,0.474439,0,13
300,-1688,-0.083844,-0.042129,23727942,0.469129,0,13
301,124,0.006159,-0.032809,23473430,0.464235,0,13
302,741,0.036806,-0.027101,23188046,0.459745,0,13
303,-494,-0.024537,-0.030265,22923767,0.455453,0,13
304,-2022,-0.100434,-0.037713,22715066,0.451004,0,13
305,-1702,-0.084539,-0.039501,22533110,0.446004,0,13
306,86,0.004272,-0.032044,22316225,0.440197,0,13
307,749,0.037203,-0.026598,22062572,0.433593,0,13
308,-513,-0.025481,-0.031647,21826923,0.426393,0,13
309,-2082,-0.103414,-0.041123,21644751,0.418812,0,13
310,-1844,-0.091592,-0.043692,21483885,0.410997,0,13
311,8,0.000397,-0.035215,21283592,0.403067,0,13
312,735,0.036508,-0.029905,21044758,0.395096,0,13
313,-521,-0.025878,-0.034074,20821362,0.387171,0,13
314,-2138,-0.106196,-0.043924,20647064,0.379296,0,13
315,-1920,-0.095367,-0.044897,20491014,0.371480,0,13
316,-37,-0.001838,-0.037103,20293543,0.363707,0,13
317,739,0.036707,-0.031567,20053444,0.356026,0,13
318,-512,-0.025431,-0.035429,19824850,0.348488,0,13
319,-2220,-0.110269,-0.045855,19646280,0.341049,0,13
320,-2084,-0.103513,-0.049146,19490125,0.333566,0,13
321,-157,-0.007798,-0.041884,19296039,0.325895,0,13
322,704,0.034968,-0.035810,19062420,0.318010,0,13
323,-495,-0.024587,-0.039117,18844158,0.310003,0,13
324,-2240,-0.111262,-0.048036,18679124,0.301993,0,13
325,-2115,-0.105053,-0.049296,18536811,0.294126,0,13
326,-144,-0.007153,-0.040579,18356348,0.286543,0,13
327,766,0.038048,-0.033890,18134853,0.279388,0,13
328,-456,-0.022650,-0.038095,17924117,0.272709,0,13
329,-2234,-0.110964,-0.046903,17761701,0.266403,0,13
330,-2138,-0.106196,-0.048946,17620713,0.260219,0,13
331,-204,-0.010133,-0.041785,17441465,0.253884,0,13
332,768,0.038147,-0.034980,17218486,0.247261,0,13
333,-418,-0.020762,-0.037746,17004797,0.240407,0,13
334,-2234,-0.110964,-0.047281,16842768,0.233441,0,13
335,-2160,-0.107288,-0.049892,16709352,0.226482,0,13
336,-120,-0.005960,-0.038791,16544333,0.219718,0,13
337,946,0.046988,-0.029705,16340027,0.213344,0,13
338,-314,-0.015597,-0.033284,16147958,0.207481,0,13
339,-2242,-0.111361,-0.044015,16007736,0.202057,0,13
340,-2270,-0.112752,-0.048469,15895234,0.196828,0,13
341,-203,-0.010083,-0.040713,15748073,0.191469,0,13
342,917,0.045548,-0.034371,15556297,0.185702,0,13
343,-266,-0.013212,-0.035753,15371496,0.179480,0,13
344,-2249,-0.111709,-0.045683,15236276,0.172862,0,13
345,-2342,-0.116328,-0.048936,15130141,0.166055,0,13
346,-280,-0.013908,-0.041782,14990883,0.159299,0,13
347,959,0.047634,-0.033201,14807529,0.152932,0,13
348,-161,-0.007997,-0.035192,14631733,0.147171,0,13
349,-2156,-0.107090,-0.043937,14505422,0.142031,0,13
350,-2278,-0.113149,-0.045706,14407028,0.137323,0,13
351,-217,-0.010779,-0.036230,14275562,0.132823,0,13
352,1091,0.054191,-0.026956,14100200,0.128419,0,13
353,38,0.001887,-0.028011,13930948,0.124154,0,13
354,-1922,-0.095467,-0.035236,13811556,0.120144,0,13
355,-2096,-0.104109,-0.037073,13722910,0.116441,0,13
356,-4,-0.000199,-0.025240,13604943,0.113081,0,13
357,1291,0.064125,-0.015835,13444564,0.110036,0,13
358,235,0.011673,-0.017074,13289598,0.107274,0,13
359,-1746,-0.086725,-0.026347,13183759,0.104623,0,13
360,-1959,-0.097305,-0.028800,13106154,0.101881,0,13
361,122,0.006060,-0.019124,12995850,0.098855,0,13
362,1503,0.074655,-0.007386,12838538,0.095548,0,13
363,501,0.024885,-0.006520,12681974,0.092130,0,13
364,-1549,-0.076940,-0.016171,12568559,0.088782,0,13
365,-1851,-0.091940,-0.020005,12482436,0.085599,0,13
366,226,0.011226,-0.010582,12364876,0.082601,0,13
367,1729,0.085880,0.001468,12200542,0.079798,0,13
368,748,0.037154,0.001368,12036489,0.077141,0,13
369,-1270,-0.063082,-0.005345,11916898,0.074579,0,13
370,-1583,-0.078628,-0.006545,11827678,0.072051,0,13
371,531,0.026375,0.005652,11709920,0.069621,0,13
372,2064,0.102520,0.016930,11546719,0.067428,0,13
373,1083,0.053793,0.017973,11382790,0.065689,0,13
374,-1048,-0.052055,0.008312,11262284,0.064399,0,13
375,-1444,-0.071724,0.004532,11173199,0.063316,0,13
376,665,0.033031,0.014100,11057299,0.062024,0,13
377,2292,0.113845,0.026011,10897440,0.060226,0,13
378,1366,0.067850,0.027526,10737501,0.057854,0,13
379,-737,-0.036607,0.020944,10622175,0.055093,0,13
380,-1156,-0.057419,0.019077,10541155,0.052271,0,13
381,978,0.048578,0.030658,10437019,0.049791,0,13
382,2644,0.131329,0.043240,10290410,0.047985,0,13
383,1720,0.085433,0.044722,10142252,0.047002,0,13
384,-496,-0.024637,0.035051,10036940,0.046613,0,13
385,-1029,-0.051111,0.030099,9964426,0.046301,0,13
386,1193,0.059257,0.041668,9866674,0.045540,0,13
387,2974,0.147720,0.055503,9722815,0.044066,0,13
388,2025,0.100583,0.056326,9573727,0.041967,0,13
389,-244,-0.012120,0.047912,9465688,0.039562,0,13
390,-839,-0.041674,0.044377,9391507,0.037233,0,13
391,1355,0.067304,0.053146,9297173,0.035226,0,13
392,3246,0.161231,0.066129,9161384,0.033634,0,13
393,2333,0.115881,0.068222,9022600,0.032410,0,13
394,-72,-0.003576,0.057778,8925257,0.031303,0,13
395,-820,-0.040730,0.050832,8861553,0.029921,0,13
396,1431,0.071079,0.060740,8775304,0.028016,0,13
397,3384,0.168085,0.071834,8641707,0.025558,0,13
398,2403,0.119358,0.069837,8499783,0.022706,0,13
399,-201,-0.009984,0.055528,8396547,0.019579,0,13
400,-1056,-0.052452,0.046772,8327578,0.016202,0,13
401,1254,0.062287,0.053751,8239966,0.012475,0,13
402,3340,0.165900,0.064491,8110229,0.008349,0,13
403,2333,0.115881,0.062024,7974967,0.003897,0,13
404,-700,-0.034769,0.041099,7881594,-0.000881,0,13
405,-2268,-0.112653,0.013986,7825113,-0.006335,0,13
406,-410,-0.020365,-0.000500,7751988,-0.013164,0,13
407,1538,0.076393,-0.010658,7636068,-0.022283,0,13
408,470,0.023345,-0.032079,7513764,-0.034563,0,13
409,-2343,-0.116378,-0.055933,7431959,-0.050366,0,13
410,-3402,-0.168979,-0.064655,7386933,-0.069006,0,13
411,-927,-0.046045,-0.051821,7327445,-0.088497,0,13
412,1665,0.082701,-0.031341,7226207,-0.105819,0,13
413,1028,0.051061,-0.021359,7117762,-0.117646,0,13
414,-2011,-0.099887,-0.034353,7049762,-0.121797,0,13
415,-3877,-0.192573,-0.058683,7020929,-0.118452,0,13
416,-1567,-0.077834,-0.058825,6978471,-0.110071,0,13
417,1742,0.086526,-0.037495,6893223,-0.100327,0,13
418,1473,0.073165,-0.030054,6800348,-0.092778,0,13
419,-1981,-0.098397,-0.046899,6748066,-0.089690,0,13
420,-4187,-0.207971,-0.057531,6737656,-0.091051,0,13
421,-1794,-0.089109,-0.048183,6720167,-0.094846,0,13
422,1651,0.082006,-0.040105,6668174,-0.098407,0,13
423,1418,0.070433,-0.044574,6619942,-0.099677,0,13
424,-1983,-0.098497,-0.054254,6630323,-0.097944,0,13
425,-4074,-0.202358,-0.056613,6700213,-0.094019,0,13
426,-1670,-0.082950,-0.046481,6765214,-0.089657,0,13
427,1615,0.080218,-0.036845,6776917,-0.086375,0,13
428,1303,0.064721,-0.038316,6762840,-0.084581,0,13
429,-1965,-0.097603,-0.049508,6769058,-0.083703,0,13
430,-3990,-0.198185,-0.060996,6793210,-0.082907,0,13
431,-1661,-0.082503,-0.054956,6787544,-0.081598,0,13
432,1666,0.082751,-0.035126,6724478,-0.079535,0,13
433,1465,0.072767,-0.026475,6639449,-0.076786,0,13
434,-1846,-0.091692,-0.041677,6585423,-0.073763,0,13
435,-3998,-0.198583,-0.060214,6574674,-0.070955,0,13
436,-1726,-0.085731,-0.054400,6562174,-0.068565,0,13
437,1630,0.080963,-0.035237,6503685,-0.066526,0,13
438,1495,0.074257,-0.029052,6423935,-0.064667,0,13
439,-1743,-0.086576,-0.041973,6378136,-0.062882,0,13
440,-3930,-0.195205,-0.056798,6379797,-0.061185,0,13
441,-1678,-0.083347,-0.049308,6374234,-0.059584,0,13
442,1723,0.085582,-0.030192,6313675,-0.057980,0,13
443,1586,0.078777,-0.025112,6231105,-0.056108,0,13
444,-1739,-0.086377,-0.040847,6184879,-0.053836,0,13
445,-4029,-0.200123,-0.057302,6184507,-0.051341,0,13
446,-1855,-0.092139,-0.053161,6173450,-0.049074,0,13
447,1621,0.080516,-0.036148,6110559,-0.047472,0,13
448,1599,0.079423,-0.029976,6028578,-0.046652,0,13
449,-1701,-0.084490,-0.043014,5980152,-0.046411,0,13
450,-4097,-0.203500,-0.059331,5973397,-0.046433,0,13
451,-1962,-0.097454,-0.054068,5956681,-0.046356,0,13
